,Version,Notes,LossFunction,Optimizer,LearningRate,NumberOfEpochs,ModelStructure,Dropout,HiddenDim,HiddenDimSize,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,LayerIteration,SaveLocation,FromSaveLocation,NumClasses,NumFeatures,ProcessID,StartTime,cpuModel,TimeForPrune,Memory,CudaMemory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score_weight,f1_score_macro,mean_loss,val_total_loss,val_f1_score_weight,val_f1_score_macro,val_mean_loss,epoch,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForRun,macs,parameters,NumberOfZeros,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,AssociatedOriginalRow,LassoForDAIS,Version.1,Notes.1,LossFunction.1,Optimizer.1,LearningRate.1,NumberOfEpochs.1,ModelStructure.1,Dropout.1,HiddenDim.1,HiddenDimSize.1,DatasetName.1,BatchSize.1,TrainTest.1,MaxSamples.1,Dataparallel.1,NumberOfWorkers.1,Device.1,AlphaForADMM.1,RhoForADMM.1,LayerPruneTargets.1,WeightPrunePercent.1,PruningSelection.1,BERTTheseusStartingLearningRate.1,BERTTheseusLearningRateModifier.1,AlphaForTOFD.1,BetaForTOFD.1,tForTOFD.1,LayerIteration.1,SaveLocation.1,FromSaveLocation.1,NumClasses.1,NumFeatures.1,ProcessID.1,StartTime.1,cpuModel.1,TimeForPrune.1,Memory.1,CudaMemory.1,LengthOfTrainingData.1,LengthOfValidationData.1,AssociatedOriginalRow.1,total_loss.1,f1_score_weight.1,f1_score_macro.1,mean_loss.1,val_total_loss.1,val_f1_score_weight.1,val_f1_score_macro.1,val_mean_loss.1,epoch.1,Epoch waypoint 0 mean_loss.1,Epoch waypoint 1 mean_loss.1,Epoch waypoint 2 mean_loss.1,Epoch waypoint 3 mean_loss.1,Epoch waypoint 4 mean_loss.1,TimeForRun.1,macs.1,parameters.1,NumberOfZeros.1,ModelWeightStructure.1,ModelWeightStructurePruneZero.1,GarbageCollectionSizeTotal.1
43,v0.83 - 83,0.0,CrossEntropy,Adam,0.000904255,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",TOFD_INCOMPLETE,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726259490.607401.pt,,20.0,1516.0,24196.0,2024-09-13 16:41:34.655919,i386,274.0990090370178,-497.4264320000002,0.0,80.0,20.0,2.821410179138184,0.1384615384615384,0.0659340659340659,0.0352676272392272,2.86096453666687,0.0391304347826086,0.0434782608695652,0.1430482268333435,99.0,0.0352676272392272,,0.0352676272392272,,0.0352676272392272,,0.0352676272392272,,0.0352676272392272,,30.810561895370483,13692734.0,6859262.0,0.0,"1516/867, 867/438, 438/439, 439/439, 439/440, 440/440, 440/441, 441/441, 441/442, 442/442, 442/443, 443/443, 443/444, 444/444, 444/445, 445/445, 445/446, 446/446, 446/447, 447/447, 447/448, 448/448, 448/449, 449/449, 449/450, 450/450, 450/451, 451/451, 451/20 ","1516/867, 867/438, 438/439, 439/439, 439/440, 440/440, 440/441, 441/441, 441/442, 442/442, 442/443, 443/443, 443/444, 444/444, 444/445, 445/445, 445/446, 446/446, 446/447, 447/447, 447/448, 448/448, 448/449, 449/449, 449/450, 450/450, 450/451, 451/451, 451/20 ",618243.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,v0.83 - 83,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726276079.483944.pt,,20.0,1516.0,30279.0,2024-09-13 21:07:06.225869,i386,0.0002460479736328,-0.5939200000011624,0.0,80.0,20.0,2.9269015323269213e+26,0.0349798387096774,0.0349462365591397,3.658626915408652e+24,5.824130473409284e+21,0.0181818181818181,0.0303030303030303,2.912065236704642e+20,99.0,1.0274113726869144e+19,ModelStateDict-Waypoint_0-1726276035.258034.pt,1.0435157875575542e+19,ModelStateDict-Waypoint_1-1726276046.017065.pt,1.357765932217943e+21,ModelStateDict-Waypoint_2-1726276055.347331.pt,3.487221152981548e+24,ModelStateDict-Waypoint_3-1726276066.6176481.pt,3.668515753737966e+24,ModelStateDict-Waypoint_4-1726276077.695051.pt,50.98845314979553,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,v0.83 - 83,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726276794.49459.pt,,20.0,1516.0,30876.0,2024-09-13 21:19:04.652741,i386,0.0003449916839599,-0.0204800000010436,0.0,80.0,20.0,6.670134670013943e+25,0.0003731343283582,0.0042643923240938,8.337668337517428e+23,1.578845904796309e+27,0.0,0.0,7.894229523981545e+25,99.0,1.7807481525322373e+22,ModelStateDict-Waypoint_0-1726276755.056471.pt,1.3556969574385055e+18,ModelStateDict-Waypoint_1-1726276764.341225.pt,1.6885312504061378e+24,ModelStateDict-Waypoint_2-1726276774.7713542.pt,9.552872391185394e+23,ModelStateDict-Waypoint_3-1726276784.293878.pt,8.399516235171311e+23,ModelStateDict-Waypoint_4-1726276792.699646.pt,47.57280898094177,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,v0.83 - 83,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726278943.20467.pt,,20.0,1516.0,33102.0,2024-09-13 21:54:58.505383,i386,0.000244140625,-0.5406720000009955,0.0,80.0,20.0,1.933497347167903e+32,0.0012987012987012,0.0064935064935064,2.4168716839598783e+30,2.5555711566673184e+26,0.0,0.0,1.277785578333659e+25,99.0,3.4189310758363744e+24,ModelStateDict-Waypoint_0-1726278907.694401.pt,2.888835753593618e+24,ModelStateDict-Waypoint_1-1726278916.220957.pt,2.668100169333202e+24,ModelStateDict-Waypoint_2-1726278924.571012.pt,2.764667491053266e+24,ModelStateDict-Waypoint_3-1726278933.219002.pt,2.4168719257450428e+30,ModelStateDict-Waypoint_4-1726278941.503644.pt,42.54549598693848,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,v0.83 - 83,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726279794.7632241.pt,,20.0,1516.0,34198.0,2024-09-13 22:09:06.505991,i386,0.0002291202545166,0.4546559999998862,0.0,80.0,20.0,6.100455020996088e+21,0.3431752114164904,0.2095477197221383,7.62556877624511e+19,1.7684753031156971e+22,0.16,0.1333333333333333,8.842376515578487e+20,99.0,2.820858829632344e+19,ModelStateDict-Waypoint_0-1726279754.9377851.pt,7.287680056936524e+18,ModelStateDict-Waypoint_1-1726279763.051166.pt,7.654755901742657e+20,ModelStateDict-Waypoint_2-1726279772.0451672.pt,5.873343558337375e+20,ModelStateDict-Waypoint_3-1726279782.584511.pt,7.493584455978041e+19,ModelStateDict-Waypoint_4-1726279792.902188.pt,46.229470014572144,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,v0.83 - 83,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726282217.390236.pt,,20.0,1516.0,35943.0,2024-09-13 22:49:16.439298,i386,0.0002670288085937,2.433023999999932,0.0,80.0,20.0,8.854755324822368e+27,0.0606741573033707,0.0288924558587479,1.106844415602796e+26,1.332283181732245e+27,0.0272727272727272,0.0259740259740259,6.661415908661224e+25,99.0,2.1090928039351188e+24,ModelStateDict-Waypoint_0-1726282169.928767.pt,1.165868582519281e+24,ModelStateDict-Waypoint_1-1726282184.6487591.pt,1.3114969477881312e+26,ModelStateDict-Waypoint_2-1726282197.219077.pt,1.1068469981469664e+26,ModelStateDict-Waypoint_3-1726282207.080134.pt,1.1068430136502464e+26,ModelStateDict-Waypoint_4-1726282215.5909948.pt,58.57680916786194,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,v0.83 - 83,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726282459.9072242.pt,,20.0,1516.0,36231.0,2024-09-13 22:53:33.277902,i386,0.0002319812774658,0.7782399999996414,0.0,80.0,20.0,4.707930806692086e+17,0.1384615384615384,0.0659340659340659,5884913508365107.0,5.96767220239958e+17,0.0391304347826086,0.0434782608695652,2.98383610119979e+16,99.0,4.142725626279345e+20,ModelStateDict-Waypoint_0-1726282422.0170581.pt,6.846536816390004e+19,ModelStateDict-Waypoint_1-1726282430.890903.pt,5640879479560602.0,ModelStateDict-Waypoint_2-1726282439.629826.pt,5909299044181606.0,ModelStateDict-Waypoint_3-1726282449.643094.pt,5889707121364173.0,ModelStateDict-Waypoint_4-1726282458.026339.pt,44.45871901512146,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,v0.83 - 83,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726282767.473658.pt,,20.0,1516.0,36497.0,2024-09-13 22:58:30.308739,i386,0.0002307891845703,1.0854400000007445,0.0,80.0,20.0,5.352121337827557e+18,0.0454301075268817,0.0399385560675883,6.690151672284446e+16,1.0039690151245906e+19,0.0181818181818181,0.0303030303030303,5.019845075622953e+17,99.0,1.0287295551872223e+19,ModelStateDict-Waypoint_0-1726282720.545055.pt,9.56878898033735e+19,ModelStateDict-Waypoint_1-1726282732.034812.pt,9.901061526192652e+17,ModelStateDict-Waypoint_2-1726282743.9976451.pt,8.733919762825872e+16,ModelStateDict-Waypoint_3-1726282753.997329.pt,6.3506870779353496e+16,ModelStateDict-Waypoint_4-1726282764.7535172.pt,54.677188873291016,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,v0.84 - 84,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726284262.169172.pt,,20.0,1516.0,37680.0,2024-09-13 23:23:25.985636,i386,0.0002400875091552,0.7946240000001126,0.0,80.0,20.0,4.433431434113738e+19,0.3984453781512605,0.1929571828731492,5.541789292642173e+17,1.1556470619907083e+20,0.256,0.16,5.778235309953542e+18,99.0,1.1215781400502084e+20,ModelStateDict-Waypoint_0-1726284215.8336241.pt,2.5422088511926963e+22,ModelStateDict-Waypoint_1-1726284225.125483.pt,4.867594623003415e+19,ModelStateDict-Waypoint_2-1726284237.275948.pt,1.0072830531218702e+18,ModelStateDict-Waypoint_3-1726284247.316342.pt,3.617570826510926e+17,ModelStateDict-Waypoint_4-1726284259.479382.pt,53.58505916595459,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,v0.84 - 84,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726284535.033718.pt,,20.0,1516.0,37902.0,2024-09-13 23:28:03.176280,i386,0.0002479553222656,0.544768000001568,0.0,80.0,20.0,9.91859292750474e+26,0.0012195121951219,0.0069686411149825,1.2398241159380929e+25,9.523504252282844e+26,0.0,0.0,4.761752126141423e+25,99.0,2.118515107173274e+21,ModelStateDict-Waypoint_0-1726284493.124313.pt,8.493467312059864e+19,ModelStateDict-Waypoint_1-1726284502.718705.pt,2.2319688460448195e+19,ModelStateDict-Waypoint_2-1726284513.040123.pt,1.2589709139493995e+25,ModelStateDict-Waypoint_3-1726284523.488299.pt,1.2405769275637407e+25,ModelStateDict-Waypoint_4-1726284532.934189.pt,49.63301134109497,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
