"datasets/ontologies/model(BigModel(toOntology).csv 0).ttl",,,,
Layer,Info,Number of connected,csv row,pruning type
10,None,251,1,RandomConnections
10,None,250,1,RandomConnections
10,None,250,1,RandomConnections
10,None,259,1,RandomConnections
10,None,253,1,RandomConnections
10,None,257,1,RandomConnections
10,None,253,1,RandomConnections
10,None,250,1,RandomConnections
10,None,254,1,RandomConnections
10,None,261,1,RandomConnections
10,None,253,1,RandomConnections
10,None,255,1,RandomConnections
10,Second ICMP Flood,247,1,RandomConnections
10,None,244,1,RandomConnections
10,None,256,1,RandomConnections
10,None,257,1,RandomConnections
10,Highest OS Scan,249,1,RandomConnections
10,None,258,1,RandomConnections
10,None,250,1,RandomConnections
10,None,259,1,RandomConnections
10,None,250,1,RandomConnections
10,None,261,1,RandomConnections
10,None,249,1,RandomConnections
10,None,246,1,RandomConnections
10,None,259,1,RandomConnections
10,Lowest DNS Flood,256,1,RandomConnections
10,None,258,1,RandomConnections
10,None,253,1,RandomConnections
10,None,260,1,RandomConnections
10,None,259,1,RandomConnections
10,Highest Port Scan,249,1,RandomConnections
10,None,258,1,RandomConnections
10,None,257,1,RandomConnections
10,None,254,1,RandomConnections
10,None,254,1,RandomConnections
10,None,257,1,RandomConnections
10,None,255,1,RandomConnections
10,None,248,1,RandomConnections
10,None,244,1,RandomConnections
10,None,252,1,RandomConnections
10,None,252,1,RandomConnections
10,None,253,1,RandomConnections
10,None,250,1,RandomConnections
10,None,247,1,RandomConnections
10,None,259,1,RandomConnections
10,None,249,1,RandomConnections
10,None,253,1,RandomConnections
10,Highest DNS Flood,241,1,RandomConnections
10,None,247,1,RandomConnections
10,None,253,1,RandomConnections
10,None,253,1,RandomConnections
10,None,251,1,RandomConnections
10,None,245,1,RandomConnections
10,None,249,1,RandomConnections
10,None,245,1,RandomConnections
10,None,253,1,RandomConnections
10,None,253,1,RandomConnections
10,None,257,1,RandomConnections
10,None,260,1,RandomConnections
10,None,257,1,RandomConnections
10,None,257,1,RandomConnections
10,None,259,1,RandomConnections
10,None,256,1,RandomConnections
10,None,250,1,RandomConnections
10,None,247,1,RandomConnections
10,Highest Benign,254,1,RandomConnections
10,None,232,1,RandomConnections
10,None,255,1,RandomConnections
10,None,255,1,RandomConnections
10,None,253,1,RandomConnections
10,None,251,1,RandomConnections
10,None,250,1,RandomConnections
10,Lowest UDP Flood,256,1,RandomConnections
10,None,256,1,RandomConnections
10,None,254,1,RandomConnections
10,None,247,1,RandomConnections
10,None,253,1,RandomConnections
10,None,250,1,RandomConnections
10,None,255,1,RandomConnections
10,None,251,1,RandomConnections
10,None,253,1,RandomConnections
10,None,257,1,RandomConnections
10,None,257,1,RandomConnections
10,Second Slowloris,253,1,RandomConnections
10,None,257,1,RandomConnections
10,None,236,1,RandomConnections
10,None,245,1,RandomConnections
10,None,257,1,RandomConnections
10,None,245,1,RandomConnections
10,None,243,1,RandomConnections
10,None,248,1,RandomConnections
10,None,255,1,RandomConnections
10,Lowest Dictionary Attack,247,1,RandomConnections
10,Lowest OS Scan,260,1,RandomConnections
10,None,255,1,RandomConnections
10,Second Port Scan,253,1,RandomConnections
10,None,249,1,RandomConnections
10,None,252,1,RandomConnections
10,Highest ICMP Flood,248,1,RandomConnections
10,Highest Dictionary Attack,255,1,RandomConnections
10,None,255,1,RandomConnections
10,None,253,1,RandomConnections
10,None,252,1,RandomConnections
10,None,248,1,RandomConnections
10,None,244,1,RandomConnections
10,None,257,1,RandomConnections
10,None,247,1,RandomConnections
10,None,256,1,RandomConnections
10,None,252,1,RandomConnections
10,None,248,1,RandomConnections
10,None,259,1,RandomConnections
10,None,261,1,RandomConnections
10,None,254,1,RandomConnections
10,None,253,1,RandomConnections
10,None,246,1,RandomConnections
10,None,246,1,RandomConnections
10,None,256,1,RandomConnections
10,None,258,1,RandomConnections
10,None,256,1,RandomConnections
10,None,255,1,RandomConnections
10,None,257,1,RandomConnections
10,None,250,1,RandomConnections
10,None,253,1,RandomConnections
10,None,255,1,RandomConnections
10,None,248,1,RandomConnections
10,None,258,1,RandomConnections
10,None,251,1,RandomConnections
10,None,253,1,RandomConnections
10,None,258,1,RandomConnections
10,None,256,1,RandomConnections
10,None,256,1,RandomConnections
10,None,258,1,RandomConnections
10,None,253,1,RandomConnections
10,None,254,1,RandomConnections
10,None,256,1,RandomConnections
10,Highest Vulnerability Scan,253,1,RandomConnections
10,None,259,1,RandomConnections
10,None,253,1,RandomConnections
10,None,255,1,RandomConnections
10,None,255,1,RandomConnections
10,None,251,1,RandomConnections
10,None,257,1,RandomConnections
10,None,254,1,RandomConnections
10,None,255,1,RandomConnections
10,None,253,1,RandomConnections
10,None,253,1,RandomConnections
10,None,260,1,RandomConnections
10,None,254,1,RandomConnections
10,None,253,1,RandomConnections
10,Lowest Benign,254,1,RandomConnections
10,None,258,1,RandomConnections
10,None,259,1,RandomConnections
10,Second Benign,253,1,RandomConnections
10,None,255,1,RandomConnections
10,None,261,1,RandomConnections
10,Second UDP Flood,251,1,RandomConnections
10,Second Dictionary Attack,259,1,RandomConnections
10,None,258,1,RandomConnections
9,None,236,1,RandomConnections
9,None,242,1,RandomConnections
9,None,232,1,RandomConnections
9,Second Port Scan,234,1,RandomConnections
9,None,229,1,RandomConnections
9,None,244,1,RandomConnections
9,None,242,1,RandomConnections
9,None,239,1,RandomConnections
9,None,241,1,RandomConnections
9,None,230,1,RandomConnections
9,None,244,1,RandomConnections
9,None,231,1,RandomConnections
9,None,236,1,RandomConnections
9,None,235,1,RandomConnections
9,None,224,1,RandomConnections
9,None,246,1,RandomConnections
9,None,237,1,RandomConnections
9,None,233,1,RandomConnections
9,None,236,1,RandomConnections
9,Second Dictionary Attack,240,1,RandomConnections
9,None,237,1,RandomConnections
9,None,233,1,RandomConnections
9,None,231,1,RandomConnections
9,None,241,1,RandomConnections
9,None,243,1,RandomConnections
9,None,236,1,RandomConnections
9,None,227,1,RandomConnections
9,None,226,1,RandomConnections
9,Lowest Slowloris,218,1,RandomConnections
9,None,239,1,RandomConnections
9,None,239,1,RandomConnections
9,None,226,1,RandomConnections
9,None,245,1,RandomConnections
9,None,242,1,RandomConnections
9,None,247,1,RandomConnections
9,None,240,1,RandomConnections
9,None,238,1,RandomConnections
9,None,213,1,RandomConnections
9,None,222,1,RandomConnections
9,Lowest Benign,231,1,RandomConnections
9,None,224,1,RandomConnections
9,None,240,1,RandomConnections
9,Lowest UDP Flood,236,1,RandomConnections
9,None,229,1,RandomConnections
9,Lowest SYN Flood,231,1,RandomConnections
9,None,235,1,RandomConnections
9,None,216,1,RandomConnections
9,None,231,1,RandomConnections
9,None,240,1,RandomConnections
9,None,241,1,RandomConnections
9,None,241,1,RandomConnections
9,None,232,1,RandomConnections
9,None,232,1,RandomConnections
9,Highest Port Scan,207,1,RandomConnections
9,None,219,1,RandomConnections
9,None,234,1,RandomConnections
9,None,236,1,RandomConnections
9,None,229,1,RandomConnections
9,None,220,1,RandomConnections
9,None,236,1,RandomConnections
9,Highest SYN Flood,242,1,RandomConnections
9,None,241,1,RandomConnections
9,None,235,1,RandomConnections
9,None,242,1,RandomConnections
9,Highest Slowloris,228,1,RandomConnections
9,None,238,1,RandomConnections
9,None,236,1,RandomConnections
9,None,243,1,RandomConnections
9,None,237,1,RandomConnections
9,Highest ICMP Flood,224,1,RandomConnections
9,None,231,1,RandomConnections
9,None,223,1,RandomConnections
9,None,223,1,RandomConnections
9,None,231,1,RandomConnections
9,None,235,1,RandomConnections
9,Lowest Dictionary Attack,224,1,RandomConnections
9,None,234,1,RandomConnections
9,None,238,1,RandomConnections
9,None,232,1,RandomConnections
9,None,224,1,RandomConnections
9,None,231,1,RandomConnections
9,None,228,1,RandomConnections
9,None,230,1,RandomConnections
9,None,240,1,RandomConnections
9,None,231,1,RandomConnections
9,None,219,1,RandomConnections
9,Lowest DNS Flood,242,1,RandomConnections
9,None,239,1,RandomConnections
9,None,235,1,RandomConnections
9,None,249,1,RandomConnections
9,None,233,1,RandomConnections
9,None,236,1,RandomConnections
9,None,225,1,RandomConnections
9,None,233,1,RandomConnections
9,None,218,1,RandomConnections
9,Highest Vulnerability Scan,235,1,RandomConnections
9,None,225,1,RandomConnections
9,None,214,1,RandomConnections
9,None,230,1,RandomConnections
9,None,242,1,RandomConnections
9,Highest UDP Flood,244,1,RandomConnections
9,None,236,1,RandomConnections
9,None,231,1,RandomConnections
9,None,234,1,RandomConnections
9,Lowest ICMP Flood,236,1,RandomConnections
9,Second ICMP Flood,222,1,RandomConnections
9,None,214,1,RandomConnections
9,None,237,1,RandomConnections
9,None,240,1,RandomConnections
9,None,242,1,RandomConnections
9,None,244,1,RandomConnections
9,None,229,1,RandomConnections
9,None,236,1,RandomConnections
9,None,232,1,RandomConnections
9,Second Vulnerability Scan,232,1,RandomConnections
9,None,238,1,RandomConnections
9,None,236,1,RandomConnections
9,None,223,1,RandomConnections
9,Second Slowloris,246,1,RandomConnections
9,None,223,1,RandomConnections
9,None,240,1,RandomConnections
9,None,189,1,RandomConnections
9,None,212,1,RandomConnections
9,None,242,1,RandomConnections
9,None,231,1,RandomConnections
9,Second OS Scan,233,1,RandomConnections
9,None,208,1,RandomConnections
9,None,239,1,RandomConnections
9,None,223,1,RandomConnections
9,Highest Dictionary Attack,253,1,RandomConnections
9,None,234,1,RandomConnections
9,None,237,1,RandomConnections
9,None,237,1,RandomConnections
9,None,232,1,RandomConnections
9,None,241,1,RandomConnections
9,None,223,1,RandomConnections
9,Second SYN Flood,234,1,RandomConnections
9,None,244,1,RandomConnections
9,None,229,1,RandomConnections
9,None,241,1,RandomConnections
9,None,242,1,RandomConnections
9,None,241,1,RandomConnections
9,None,241,1,RandomConnections
9,None,242,1,RandomConnections
9,None,238,1,RandomConnections
9,None,252,1,RandomConnections
9,None,238,1,RandomConnections
9,None,234,1,RandomConnections
9,None,237,1,RandomConnections
9,None,229,1,RandomConnections
9,Lowest OS Scan,255,1,RandomConnections
9,None,247,1,RandomConnections
9,None,228,1,RandomConnections
9,Highest DNS Flood,249,1,RandomConnections
9,None,242,1,RandomConnections
9,None,230,1,RandomConnections
9,None,224,1,RandomConnections
9,None,248,1,RandomConnections
9,None,242,1,RandomConnections
9,None,240,1,RandomConnections
9,None,248,1,RandomConnections
9,None,239,1,RandomConnections
9,None,231,1,RandomConnections
9,Lowest Vulnerability Scan,237,1,RandomConnections
9,None,230,1,RandomConnections
9,None,249,1,RandomConnections
9,None,240,1,RandomConnections
9,None,237,1,RandomConnections
9,Second DNS Flood,242,1,RandomConnections
9,None,238,1,RandomConnections
9,None,238,1,RandomConnections
9,None,222,1,RandomConnections
9,None,237,1,RandomConnections
9,None,245,1,RandomConnections
9,None,226,1,RandomConnections
9,None,240,1,RandomConnections
9,None,227,1,RandomConnections
9,Second Benign,224,1,RandomConnections
9,None,238,1,RandomConnections
9,Highest Benign,247,1,RandomConnections
9,None,236,1,RandomConnections
9,Highest OS Scan,219,1,RandomConnections
9,None,231,1,RandomConnections
9,None,214,1,RandomConnections
8,None,207,1,RandomConnections
8,None,194,1,RandomConnections
8,Second SYN Flood,202,1,RandomConnections
8,None,193,1,RandomConnections
8,None,198,1,RandomConnections
8,Lowest Vulnerability Scan,211,1,RandomConnections
8,None,196,1,RandomConnections
8,None,203,1,RandomConnections
8,None,208,1,RandomConnections
8,None,213,1,RandomConnections
8,None,207,1,RandomConnections
8,None,176,1,RandomConnections
8,None,193,1,RandomConnections
8,None,179,1,RandomConnections
8,None,178,1,RandomConnections
8,None,197,1,RandomConnections
8,None,221,1,RandomConnections
8,None,214,1,RandomConnections
8,None,212,1,RandomConnections
8,None,205,1,RandomConnections
8,None,195,1,RandomConnections
8,None,194,1,RandomConnections
8,Second Slowloris,198,1,RandomConnections
8,None,198,1,RandomConnections
8,None,210,1,RandomConnections
8,None,178,1,RandomConnections
8,None,202,1,RandomConnections
8,None,195,1,RandomConnections
8,None,183,1,RandomConnections
8,None,175,1,RandomConnections
8,None,181,1,RandomConnections
8,None,173,1,RandomConnections
8,None,186,1,RandomConnections
8,None,202,1,RandomConnections
8,None,203,1,RandomConnections
8,None,193,1,RandomConnections
8,None,180,1,RandomConnections
8,None,208,1,RandomConnections
8,None,189,1,RandomConnections
8,None,190,1,RandomConnections
8,None,184,1,RandomConnections
8,None,189,1,RandomConnections
8,None,188,1,RandomConnections
8,Second ICMP Flood,191,1,RandomConnections
8,None,197,1,RandomConnections
8,None,209,1,RandomConnections
8,None,145,1,RandomConnections
8,None,207,1,RandomConnections
8,None,206,1,RandomConnections
8,Second OS Scan,196,1,RandomConnections
8,Lowest SYN Flood,206,1,RandomConnections
8,None,205,1,RandomConnections
8,None,201,1,RandomConnections
8,None,199,1,RandomConnections
8,None,194,1,RandomConnections
8,None,203,1,RandomConnections
8,Lowest Benign,201,1,RandomConnections
8,None,211,1,RandomConnections
8,None,204,1,RandomConnections
8,None,183,1,RandomConnections
8,None,212,1,RandomConnections
8,None,208,1,RandomConnections
8,Lowest Port Scan,198,1,RandomConnections
8,Highest ICMP Flood,198,1,RandomConnections
8,None,203,1,RandomConnections
8,None,195,1,RandomConnections
8,None,175,1,RandomConnections
8,None,158,1,RandomConnections
8,None,193,1,RandomConnections
8,None,194,1,RandomConnections
8,None,196,1,RandomConnections
8,None,184,1,RandomConnections
8,None,195,1,RandomConnections
8,None,174,1,RandomConnections
8,None,202,1,RandomConnections
8,None,206,1,RandomConnections
8,Highest Dictionary Attack,213,1,RandomConnections
8,None,208,1,RandomConnections
8,None,182,1,RandomConnections
8,None,198,1,RandomConnections
8,None,200,1,RandomConnections
8,None,188,1,RandomConnections
8,None,190,1,RandomConnections
8,None,208,1,RandomConnections
8,None,203,1,RandomConnections
8,None,203,1,RandomConnections
8,None,212,1,RandomConnections
8,None,214,1,RandomConnections
8,None,200,1,RandomConnections
8,None,201,1,RandomConnections
8,None,201,1,RandomConnections
8,Highest Slowloris,204,1,RandomConnections
8,None,193,1,RandomConnections
8,None,193,1,RandomConnections
8,None,197,1,RandomConnections
8,None,193,1,RandomConnections
8,None,202,1,RandomConnections
8,None,176,1,RandomConnections
8,None,206,1,RandomConnections
8,None,185,1,RandomConnections
8,None,202,1,RandomConnections
8,None,194,1,RandomConnections
8,Lowest ICMP Flood,181,1,RandomConnections
8,None,207,1,RandomConnections
8,None,211,1,RandomConnections
8,None,195,1,RandomConnections
8,None,189,1,RandomConnections
8,None,195,1,RandomConnections
8,None,206,1,RandomConnections
8,Second DNS Flood,197,1,RandomConnections
8,Lowest Dictionary Attack,201,1,RandomConnections
8,Second Dictionary Attack,224,1,RandomConnections
8,None,207,1,RandomConnections
8,None,208,1,RandomConnections
8,Second Vulnerability Scan,203,1,RandomConnections
8,None,198,1,RandomConnections
8,Lowest Slowloris,196,1,RandomConnections
8,Highest Port Scan,209,1,RandomConnections
8,Highest DNS Flood,209,1,RandomConnections
8,None,211,1,RandomConnections
8,None,227,1,RandomConnections
8,None,218,1,RandomConnections
8,None,189,1,RandomConnections
8,Highest Vulnerability Scan,183,1,RandomConnections
8,None,214,1,RandomConnections
8,None,213,1,RandomConnections
8,None,196,1,RandomConnections
8,None,203,1,RandomConnections
8,None,205,1,RandomConnections
8,None,218,1,RandomConnections
8,None,217,1,RandomConnections
8,None,208,1,RandomConnections
8,None,200,1,RandomConnections
8,None,197,1,RandomConnections
8,None,199,1,RandomConnections
8,None,195,1,RandomConnections
8,Highest SYN Flood,187,1,RandomConnections
8,None,196,1,RandomConnections
8,None,203,1,RandomConnections
8,Second Port Scan,201,1,RandomConnections
8,Second UDP Flood,190,1,RandomConnections
8,None,200,1,RandomConnections
8,None,186,1,RandomConnections
8,None,174,1,RandomConnections
8,Second Benign,207,1,RandomConnections
8,None,204,1,RandomConnections
8,None,186,1,RandomConnections
8,None,184,1,RandomConnections
8,None,215,1,RandomConnections
8,None,180,1,RandomConnections
8,None,178,1,RandomConnections
8,None,198,1,RandomConnections
8,None,216,1,RandomConnections
8,None,204,1,RandomConnections
8,None,213,1,RandomConnections
8,None,206,1,RandomConnections
8,None,206,1,RandomConnections
8,Highest Benign,210,1,RandomConnections
8,None,196,1,RandomConnections
8,None,210,1,RandomConnections
8,None,207,1,RandomConnections
8,None,180,1,RandomConnections
8,None,198,1,RandomConnections
8,None,181,1,RandomConnections
8,None,206,1,RandomConnections
8,None,191,1,RandomConnections
8,None,181,1,RandomConnections
8,None,183,1,RandomConnections
8,None,210,1,RandomConnections
8,None,200,1,RandomConnections
8,None,196,1,RandomConnections
8,Lowest DNS Flood,184,1,RandomConnections
8,None,194,1,RandomConnections
8,None,189,1,RandomConnections
8,None,188,1,RandomConnections
8,None,182,1,RandomConnections
8,None,180,1,RandomConnections
8,None,193,1,RandomConnections
8,None,186,1,RandomConnections
8,Lowest OS Scan,181,1,RandomConnections
8,None,187,1,RandomConnections
8,None,198,1,RandomConnections
8,None,192,1,RandomConnections
7,None,154,1,RandomConnections
7,Second Benign,146,1,RandomConnections
7,None,150,1,RandomConnections
7,None,137,1,RandomConnections
7,Lowest UDP Flood,128,1,RandomConnections
7,Second SYN Flood,165,1,RandomConnections
7,None,155,1,RandomConnections
7,Second ICMP Flood,115,1,RandomConnections
7,None,149,1,RandomConnections
7,None,143,1,RandomConnections
7,None,154,1,RandomConnections
7,None,151,1,RandomConnections
7,None,150,1,RandomConnections
7,Second DNS Flood,142,1,RandomConnections
7,Lowest Port Scan,157,1,RandomConnections
7,None,132,1,RandomConnections
7,None,120,1,RandomConnections
7,None,155,1,RandomConnections
7,None,145,1,RandomConnections
7,None,147,1,RandomConnections
7,Second Slowloris,149,1,RandomConnections
7,None,148,1,RandomConnections
7,None,135,1,RandomConnections
7,Highest DNS Flood,150,1,RandomConnections
7,None,145,1,RandomConnections
7,None,137,1,RandomConnections
7,None,147,1,RandomConnections
7,None,134,1,RandomConnections
7,None,149,1,RandomConnections
7,Second Dictionary Attack,137,1,RandomConnections
7,None,161,1,RandomConnections
7,None,163,1,RandomConnections
7,None,155,1,RandomConnections
7,None,150,1,RandomConnections
7,None,143,1,RandomConnections
7,None,166,1,RandomConnections
7,Highest Slowloris,134,1,RandomConnections
7,None,142,1,RandomConnections
7,None,154,1,RandomConnections
7,None,133,1,RandomConnections
7,None,130,1,RandomConnections
7,None,132,1,RandomConnections
7,Second Port Scan,151,1,RandomConnections
7,None,124,1,RandomConnections
7,None,151,1,RandomConnections
7,None,153,1,RandomConnections
7,None,134,1,RandomConnections
7,None,136,1,RandomConnections
7,None,136,1,RandomConnections
7,None,144,1,RandomConnections
7,None,149,1,RandomConnections
7,None,158,1,RandomConnections
7,None,151,1,RandomConnections
7,None,151,1,RandomConnections
7,None,139,1,RandomConnections
7,None,136,1,RandomConnections
7,None,139,1,RandomConnections
7,None,134,1,RandomConnections
7,Highest Dictionary Attack,147,1,RandomConnections
7,None,135,1,RandomConnections
7,None,122,1,RandomConnections
7,None,128,1,RandomConnections
7,None,144,1,RandomConnections
7,None,130,1,RandomConnections
7,Highest ICMP Flood,146,1,RandomConnections
7,None,141,1,RandomConnections
7,None,152,1,RandomConnections
7,None,132,1,RandomConnections
7,None,160,1,RandomConnections
7,None,146,1,RandomConnections
7,Highest OS Scan,162,1,RandomConnections
7,None,147,1,RandomConnections
7,None,147,1,RandomConnections
7,None,145,1,RandomConnections
7,None,142,1,RandomConnections
7,None,128,1,RandomConnections
7,Lowest OS Scan,144,1,RandomConnections
7,None,153,1,RandomConnections
7,None,163,1,RandomConnections
7,None,151,1,RandomConnections
7,Lowest Dictionary Attack,138,1,RandomConnections
7,None,142,1,RandomConnections
7,None,146,1,RandomConnections
7,None,146,1,RandomConnections
7,None,146,1,RandomConnections
7,None,166,1,RandomConnections
7,None,149,1,RandomConnections
7,None,138,1,RandomConnections
7,Lowest Benign,139,1,RandomConnections
7,None,150,1,RandomConnections
7,None,164,1,RandomConnections
7,None,144,1,RandomConnections
7,None,130,1,RandomConnections
7,None,139,1,RandomConnections
7,Highest UDP Flood,129,1,RandomConnections
7,None,138,1,RandomConnections
7,None,139,1,RandomConnections
7,None,140,1,RandomConnections
7,None,165,1,RandomConnections
7,None,147,1,RandomConnections
7,None,146,1,RandomConnections
7,None,132,1,RandomConnections
7,None,150,1,RandomConnections
7,None,151,1,RandomConnections
7,None,135,1,RandomConnections
7,None,146,1,RandomConnections
7,None,133,1,RandomConnections
7,None,132,1,RandomConnections
7,None,153,1,RandomConnections
7,None,170,1,RandomConnections
7,None,180,1,RandomConnections
7,None,168,1,RandomConnections
7,None,147,1,RandomConnections
7,Highest SYN Flood,162,1,RandomConnections
7,None,165,1,RandomConnections
7,None,148,1,RandomConnections
7,None,146,1,RandomConnections
7,None,153,1,RandomConnections
7,None,143,1,RandomConnections
7,None,148,1,RandomConnections
7,None,154,1,RandomConnections
7,None,169,1,RandomConnections
7,None,137,1,RandomConnections
7,None,120,1,RandomConnections
7,Lowest SYN Flood,147,1,RandomConnections
7,None,119,1,RandomConnections
7,Lowest ICMP Flood,153,1,RandomConnections
7,None,145,1,RandomConnections
7,None,155,1,RandomConnections
7,None,144,1,RandomConnections
7,None,157,1,RandomConnections
7,None,172,1,RandomConnections
7,None,146,1,RandomConnections
7,None,164,1,RandomConnections
7,None,151,1,RandomConnections
7,None,162,1,RandomConnections
7,None,138,1,RandomConnections
7,None,172,1,RandomConnections
7,None,138,1,RandomConnections
7,None,156,1,RandomConnections
7,None,147,1,RandomConnections
7,Lowest DNS Flood,151,1,RandomConnections
7,None,154,1,RandomConnections
7,None,152,1,RandomConnections
7,None,146,1,RandomConnections
7,None,156,1,RandomConnections
7,None,143,1,RandomConnections
7,None,141,1,RandomConnections
7,None,151,1,RandomConnections
7,Second UDP Flood,137,1,RandomConnections
7,None,139,1,RandomConnections
7,None,132,1,RandomConnections
7,None,148,1,RandomConnections
7,None,134,1,RandomConnections
7,None,133,1,RandomConnections
7,Second OS Scan,144,1,RandomConnections
7,None,136,1,RandomConnections
7,None,129,1,RandomConnections
7,None,126,1,RandomConnections
7,None,149,1,RandomConnections
7,None,149,1,RandomConnections
7,None,132,1,RandomConnections
7,Highest Vulnerability Scan,155,1,RandomConnections
7,None,143,1,RandomConnections
7,None,128,1,RandomConnections
7,None,152,1,RandomConnections
7,None,112,1,RandomConnections
7,None,129,1,RandomConnections
7,None,131,1,RandomConnections
7,Highest Port Scan,141,1,RandomConnections
7,Highest Benign,134,1,RandomConnections
7,None,125,1,RandomConnections
7,None,150,1,RandomConnections
7,None,147,1,RandomConnections
7,None,132,1,RandomConnections
7,None,136,1,RandomConnections
7,None,120,1,RandomConnections
7,None,132,1,RandomConnections
7,None,153,1,RandomConnections
7,None,136,1,RandomConnections
7,Lowest Slowloris,143,1,RandomConnections
7,Lowest Vulnerability Scan,153,1,RandomConnections
6,Second SYN Flood,99,1,RandomConnections
6,Second Dictionary Attack,85,1,RandomConnections
6,None,95,1,RandomConnections
6,None,82,1,RandomConnections
6,None,105,1,RandomConnections
6,None,89,1,RandomConnections
6,None,96,1,RandomConnections
6,None,108,1,RandomConnections
6,None,100,1,RandomConnections
6,None,94,1,RandomConnections
6,Highest UDP Flood,99,1,RandomConnections
6,Lowest Dictionary Attack,95,1,RandomConnections
6,None,94,1,RandomConnections
6,Second Vulnerability Scan,96,1,RandomConnections
6,None,94,1,RandomConnections
6,None,103,1,RandomConnections
6,None,98,1,RandomConnections
6,None,101,1,RandomConnections
6,None,82,1,RandomConnections
6,None,104,1,RandomConnections
6,None,94,1,RandomConnections
6,None,89,1,RandomConnections
6,None,85,1,RandomConnections
6,None,100,1,RandomConnections
6,None,91,1,RandomConnections
6,None,86,1,RandomConnections
6,None,74,1,RandomConnections
6,None,92,1,RandomConnections
6,None,86,1,RandomConnections
6,Lowest OS Scan,95,1,RandomConnections
6,None,101,1,RandomConnections
6,None,87,1,RandomConnections
6,Highest Benign,98,1,RandomConnections
6,None,101,1,RandomConnections
6,None,94,1,RandomConnections
6,None,79,1,RandomConnections
6,None,96,1,RandomConnections
6,None,97,1,RandomConnections
6,None,97,1,RandomConnections
6,None,105,1,RandomConnections
6,None,95,1,RandomConnections
6,None,91,1,RandomConnections
6,Second Slowloris,106,1,RandomConnections
6,None,101,1,RandomConnections
6,Lowest Slowloris,93,1,RandomConnections
6,None,91,1,RandomConnections
6,None,101,1,RandomConnections
6,None,102,1,RandomConnections
6,None,100,1,RandomConnections
6,Second Benign,95,1,RandomConnections
6,None,79,1,RandomConnections
6,None,85,1,RandomConnections
6,None,97,1,RandomConnections
6,None,95,1,RandomConnections
6,None,83,1,RandomConnections
6,None,88,1,RandomConnections
6,None,84,1,RandomConnections
6,None,86,1,RandomConnections
6,None,97,1,RandomConnections
6,None,86,1,RandomConnections
6,None,83,1,RandomConnections
6,Second DNS Flood,100,1,RandomConnections
6,None,97,1,RandomConnections
6,None,89,1,RandomConnections
6,None,92,1,RandomConnections
6,Second UDP Flood,106,1,RandomConnections
6,Lowest SYN Flood,105,1,RandomConnections
6,None,101,1,RandomConnections
6,None,111,1,RandomConnections
6,None,105,1,RandomConnections
6,None,106,1,RandomConnections
6,None,88,1,RandomConnections
6,None,98,1,RandomConnections
6,None,113,1,RandomConnections
6,None,92,1,RandomConnections
6,None,88,1,RandomConnections
6,None,91,1,RandomConnections
6,None,102,1,RandomConnections
6,None,100,1,RandomConnections
6,None,97,1,RandomConnections
6,Second ICMP Flood,89,1,RandomConnections
6,None,101,1,RandomConnections
6,None,104,1,RandomConnections
6,None,91,1,RandomConnections
6,None,95,1,RandomConnections
6,None,92,1,RandomConnections
6,None,104,1,RandomConnections
6,None,111,1,RandomConnections
6,None,99,1,RandomConnections
6,Highest OS Scan,102,1,RandomConnections
6,None,103,1,RandomConnections
6,None,99,1,RandomConnections
6,None,111,1,RandomConnections
6,Second Port Scan,105,1,RandomConnections
6,None,110,1,RandomConnections
6,None,87,1,RandomConnections
6,None,83,1,RandomConnections
6,None,96,1,RandomConnections
6,None,101,1,RandomConnections
6,None,107,1,RandomConnections
6,None,99,1,RandomConnections
6,None,90,1,RandomConnections
6,None,90,1,RandomConnections
6,None,109,1,RandomConnections
6,None,101,1,RandomConnections
6,None,90,1,RandomConnections
6,None,94,1,RandomConnections
6,None,88,1,RandomConnections
6,Highest DNS Flood,93,1,RandomConnections
6,None,95,1,RandomConnections
6,None,78,1,RandomConnections
6,None,87,1,RandomConnections
6,None,78,1,RandomConnections
6,None,96,1,RandomConnections
6,None,98,1,RandomConnections
6,None,87,1,RandomConnections
6,None,80,1,RandomConnections
6,None,98,1,RandomConnections
6,None,100,1,RandomConnections
6,Highest ICMP Flood,101,1,RandomConnections
6,None,86,1,RandomConnections
6,None,85,1,RandomConnections
6,None,101,1,RandomConnections
6,None,101,1,RandomConnections
6,None,91,1,RandomConnections
6,None,94,1,RandomConnections
6,None,86,1,RandomConnections
6,None,87,1,RandomConnections
6,None,70,1,RandomConnections
6,None,84,1,RandomConnections
6,None,91,1,RandomConnections
6,None,91,1,RandomConnections
6,None,99,1,RandomConnections
6,None,84,1,RandomConnections
6,None,99,1,RandomConnections
6,None,92,1,RandomConnections
6,Lowest Benign,90,1,RandomConnections
6,None,89,1,RandomConnections
6,Lowest Vulnerability Scan,97,1,RandomConnections
6,None,100,1,RandomConnections
6,None,106,1,RandomConnections
6,None,104,1,RandomConnections
6,None,96,1,RandomConnections
6,None,95,1,RandomConnections
6,None,89,1,RandomConnections
6,None,89,1,RandomConnections
6,Lowest Port Scan,89,1,RandomConnections
6,None,89,1,RandomConnections
6,None,89,1,RandomConnections
6,None,86,1,RandomConnections
6,None,91,1,RandomConnections
6,Highest Vulnerability Scan,91,1,RandomConnections
6,None,89,1,RandomConnections
6,None,87,1,RandomConnections
6,None,83,1,RandomConnections
6,None,93,1,RandomConnections
